Dataset,Method,1-SPFP,1-SPFN,SP-Score,TC,Modeler,Compression,Average Pairwise P-Distance,Maximum Pairwise P-Distance,Number of Sequences,Reference Length,Estimated Length,Maximum Ungapped Length,Sequence Length Heterogeneity,Gappiness Percentage,Average Gap Length,Median Gap Length,1-SPFP(masked),1-SPFN(masked),TC(masked),Compression(masked),Average Terminal Gap length
int,ProbAlign,0.923549107143,0.9214922049,0.922520656021,0.747524752475,0.923549107143,1.01369863014,0.774687089415,0.826315789474,5.0,219.0,222.0,208.0,0.0634963122041,0.123287671233,4.35483870968,3.0,0.923549107143,0.9214922049,0.747524752475,1.01369863014,6.8
aadh,ProbAlign,0.895953757225,0.890133684805,0.893043721015,0.609977324263,0.895953757225,1.0332103321,0.617725309167,0.811209439528,8.0,542.0,560.0,501.0,0.113301344791,0.234086715867,7.68939393939,3.0,0.895953757225,0.890133684805,0.609977324263,1.0332103321,16.5
fer2,ProbAlign,0.873007221692,0.892464131495,0.882735676593,0.603448275862,0.873007221692,0.957983193277,0.546840027063,0.862068965517,13.0,119.0,114.0,106.0,0.0393778586237,0.17323852618,2.85106382979,2.0,0.873007221692,0.892464131495,0.603448275862,0.957983193277,1.15384615385
p450,ProbAlign,0.785483668078,0.770429775859,0.777956721968,0.354709418838,0.785483668078,1.18359375,0.792211690466,0.87027027027,12.0,512.0,606.0,456.0,0.0726507764118,0.203125,3.94936708861,2.0,0.785483668078,0.770429775859,0.354709418838,1.18359375,8.79166666667
NTP_transferase,ProbAlign,0.782841823056,0.798905608755,0.790873715906,0.605263157895,0.782841823056,0.977491961415,0.676688133147,0.811158798283,4.0,311.0,304.0,292.0,0.0890731271552,0.132636655949,4.85294117647,2.0,0.782841823056,0.798905608755,0.605263157895,0.977491961415,12.75
RuBisCO_large,ProbAlign,0.92929603443,0.932017881918,0.930656958174,0.694864048338,0.92929603443,1.0,0.495801500542,0.696666666667,7.0,342.0,342.0,329.0,0.029733857928,0.0639097744361,3.12244897959,1.0,0.92929603443,0.932017881918,0.694864048338,1.0,2.5
annexin,ProbAlign,1.0,1.0,1.0,1.0,1.0,1.0,0.428456546658,0.536507936508,6.0,323.0,323.0,323.0,0.00968512989969,0.0180598555212,4.375,5.0,1.0,1.0,1.0,1.0,2.91666666667
fbpase,ProbAlign,0.982181425486,0.988586956522,0.985384191004,0.962732919255,0.982181425486,0.988732394366,0.321474752932,0.544554455446,4.0,355.0,351.0,333.0,0.0253630584896,0.0943661971831,10.3076923077,11.0,0.982181425486,0.988586956522,0.962732919255,0.988732394366,5.625
DNA_PPF,ProbAlign,0.405405405405,0.38961038961,0.397507897508,0.0992366412214,0.405405405405,1.04580152672,0.674867493739,0.917525773196,4.0,131.0,137.0,118.0,0.0405158083642,0.129770992366,3.09090909091,3.0,0.405405405405,0.38961038961,0.0992366412214,1.04580152672,2.75
PH,ProbAlign,0.602036546241,0.585776330076,0.593906438158,0.0414507772021,0.602036546241,1.40350877193,0.833790256979,0.957446808511,13.0,228.0,320.0,163.0,0.16198317727,0.463562753036,9.47586206897,6.0,0.602036546241,0.585776330076,0.0414507772021,1.40350877193,19.2307692308
ghf1,ProbAlign,0.938049130357,0.940748066894,0.939398598626,0.767395626243,0.938049130357,1.00711743772,0.616057231521,0.769784172662,8.0,562.0,566.0,490.0,0.115453106187,0.207962633452,7.3046875,3.0,0.938049130357,0.940748066894,0.767395626243,1.00711743772,20.4375
intb,ProbAlign,0.546530392684,0.540425531915,0.5434779623,0.207547169811,0.546530392684,1.01851851852,0.702234165326,0.941176470588,6.0,162.0,165.0,151.0,0.0854253714939,0.149176954733,2.63636363636,2.0,0.546530392684,0.540425531915,0.207547169811,1.01851851852,1.83333333333
cat3,ProbAlign,0.756884343037,0.73886328725,0.747873815144,0.460905349794,0.756884343037,1.03921568627,0.752409548259,0.905,4.0,255.0,265.0,243.0,0.0592210601504,0.0901960784314,2.96774193548,2.0,0.756884343037,0.73886328725,0.460905349794,1.03921568627,4.0
HATPase_c,ProbAlign,0.598711633194,0.605132133282,0.601921883238,0.263565891473,0.598711633194,1.00380228137,0.754982275496,0.865168539326,6.0,263.0,264.0,219.0,0.0712854456643,0.2154626109,4.35897435897,2.0,0.598711633194,0.605132133282,0.263565891473,1.00380228137,6.66666666667
ferritin,ProbAlign,1.0,1.0,1.0,1.0,1.0,1.0,0.395941660193,0.482352941176,4.0,173.0,173.0,172.0,0.0530027046402,0.0375722543353,4.33333333333,1.0,1.0,1.0,1.0,1.0,0.75
TNF,ProbAlign,0.894586894587,0.903597122302,0.899092008445,0.764331210191,0.894586894587,0.988636363636,0.68045391178,0.785714285714,5.0,176.0,174.0,163.0,0.0519417936567,0.15,3.66666666667,1.0,0.894586894587,0.903597122302,0.764331210191,0.988636363636,1.4
RGS,ProbAlign,0.891820580475,0.884816753927,0.888318667201,0.757352941176,0.891820580475,1.01351351351,0.666708669355,0.75,4.0,148.0,150.0,147.0,0.0688234665916,0.0945945945946,3.11111111111,2.0,0.891820580475,0.884816753927,0.757352941176,1.01351351351,3.375
asp,ProbAlign,0.91627458077,0.917122846563,0.916698713666,0.679144385027,0.91627458077,1.01315789474,0.625086429257,0.751612903226,13.0,380.0,385.0,357.0,0.0356079203998,0.126113360324,2.73245614035,2.0,0.91627458077,0.917122846563,0.679144385027,1.01315789474,3.42307692308
BIR,ProbAlign,0.908571428571,0.894934333959,0.901752881265,0.742857142857,0.908571428571,1.01212121212,0.637616691285,0.704545454545,4.0,165.0,167.0,136.0,0.18687617751,0.328787878788,13.5625,6.0,0.908571428571,0.894934333959,0.742857142857,1.01212121212,21.125
aldosered,ProbAlign,0.92388971438,0.930495510476,0.927192612428,0.726153846154,0.92388971438,0.99481865285,0.584260852841,0.787072243346,7.0,386.0,384.0,325.0,0.0495230122431,0.19467061436,5.1067961165,3.0,0.92388971438,0.930495510476,0.726153846154,0.99481865285,5.85714285714
lyase_1,ProbAlign,0.806841046278,0.792098765432,0.799469905855,0.600397614314,0.806841046278,1.02935420744,0.691226146996,0.84358974359,5.0,511.0,526.0,459.0,0.0333925400111,0.129941291585,5.82456140351,2.0,0.806841046278,0.792098765432,0.600397614314,1.02935420744,16.0
Fapy_DNA_glyco,ProbAlign,0.949275362319,0.949275362319,0.949275362319,0.875939849624,0.949275362319,1.0,0.596884675783,0.64,4.0,279.0,279.0,266.0,0.010983867393,0.0600358422939,3.35,1.5,0.949275362319,0.949275362319,0.875939849624,1.0,1.0
tms,ProbAlign,0.966514459665,0.972807353504,0.969660906585,0.887719298246,0.966514459665,0.994397759104,0.540818317462,0.631782945736,5.0,357.0,355.0,316.0,0.0681752457675,0.201680672269,10.0,7.0,0.966514459665,0.972807353504,0.887719298246,0.994397759104,1.3
Ribosomal_L6_D,ProbAlign,0.492957746479,0.399543378995,0.446250562737,0.0212765957447,0.492957746479,1.33009708738,0.821860771164,0.898550724638,4.0,103.0,137.0,93.0,0.100075557245,0.184466019417,4.0,3.0,0.492957746479,0.399543378995,0.0212765957447,1.33009708738,5.0
AAA,ProbAlign,0.524331734064,0.499347258486,0.511839496275,0.301169590643,0.524331734064,1.04651162791,0.716374451362,0.838983050847,4.0,430.0,450.0,408.0,0.242441466855,0.26976744186,8.43636363636,2.0,0.524331734064,0.499347258486,0.301169590643,1.04651162791,2.875
RuBisCO_large_NC,ProbAlign,0.930408140934,0.933779925324,0.932094033129,0.718816067653,0.930408140934,0.993951612903,0.497711728506,0.699507389163,7.0,496.0,493.0,471.0,0.0376942527434,0.0852534562212,3.7,2.0,0.930408140934,0.933779925324,0.718816067653,0.993951612903,5.85714285714
lipocalin,ProbAlign,0.774695081088,0.759626757787,0.767160919438,0.221674876847,0.774695081088,1.1380952381,0.79972752457,0.911764705882,15.0,210.0,239.0,181.0,0.0710226446429,0.232063492063,3.82722513089,2.0,0.774695081088,0.759626757787,0.221674876847,1.1380952381,10.2333333333
bac_luciferase,ProbAlign,0.77501774308,0.772277227723,0.773647485401,0.583333333333,0.77501774308,1.00595238095,0.698817114418,0.837104072398,4.0,336.0,338.0,326.0,0.196194819629,0.177827380952,12.5789473684,2.0,0.77501774308,0.772277227723,0.583333333333,1.00595238095,2.0
ngf,ProbAlign,0.971875,0.971875,0.971875,0.935185185185,0.971875,1.0,0.432814449081,0.471698113208,4.0,116.0,116.0,113.0,0.0242392224855,0.0581896551724,1.5,1.0,0.971875,0.971875,0.935185185185,1.0,0.625
LIM,ProbAlign,0.985483870968,0.985483870968,0.985483870968,0.90243902439,0.985483870968,1.0,0.472027358929,0.6,5.0,86.0,86.0,85.0,0.159222538748,0.188372093023,6.75,4.5,0.985483870968,0.985483870968,0.90243902439,1.0,5.9
TyrKc,ProbAlign,0.935612950164,0.949077490775,0.942345220469,0.742671009772,0.935612950164,1.0,0.549611150813,0.649606299213,7.0,311.0,311.0,300.0,0.0588403263424,0.111621497474,4.33928571429,2.0,0.935612950164,0.949077490775,0.742671009772,1.0,5.35714285714
gtp,ProbAlign,0.868859649123,0.865443425076,0.8671515371,0.510526315789,0.868859649123,1.01904761905,0.665527900799,0.845161290323,8.0,210.0,214.0,190.0,0.0496053922461,0.167857142857,4.47619047619,4.0,0.868859649123,0.865443425076,0.510526315789,1.01904761905,6.0625
toxin_2,ProbAlign,0.884276371908,0.901057511227,0.892666941567,0.333333333333,0.884276371908,0.9375,0.587398776631,0.766666666667,21.0,48.0,45.0,40.0,0.0729158793104,0.251984126984,2.91954022989,2.0,0.884276371908,0.901057511227,0.333333333333,0.9375,2.85714285714
serpin,ProbAlign,0.955450888038,0.964250346603,0.959850617321,0.834170854271,0.955450888038,0.988009592326,0.657316176233,0.752808988764,8.0,417.0,412.0,385.0,0.019031764791,0.097721822542,3.01851851852,2.0,0.955450888038,0.964250346603,0.834170854271,0.988009592326,2.625
MHC_II_beta_NC,ProbAlign,0.892758936755,0.888686131387,0.890722534071,0.789473684211,0.892758936755,1.00921658986,0.542842294496,0.78021978022,4.0,217.0,219.0,213.0,0.0736920519359,0.111751152074,7.46153846154,1.0,0.892758936755,0.888686131387,0.789473684211,1.00921658986,10.75
hom,ProbAlign,0.964217252396,0.971667739858,0.967942496127,0.768115942029,0.964217252396,0.959183673469,0.647106699063,0.839285714286,8.0,98.0,94.0,77.0,0.138731026336,0.352040816327,9.51724137931,6.0,0.964217252396,0.971667739858,0.768115942029,0.959183673469,6.3125
cytprime,ProbAlign,0.838095238095,0.832432432432,0.835263835264,0.68992248062,0.838095238095,1.01470588235,0.732550430418,0.786885245902,4.0,136.0,138.0,131.0,0.0196078431373,0.0606617647059,1.83333333333,1.5,0.838095238095,0.832432432432,0.68992248062,1.01470588235,0.875
cryst,ProbAlign,0.899943630214,0.902232269003,0.901087949608,0.640883977901,0.899943630214,1.015625,0.555849520145,0.811320754717,7.0,192.0,195.0,181.0,0.0172490449038,0.0900297619048,1.59210526316,1.0,0.899943630214,0.902232269003,0.640883977901,1.015625,1.64285714286
phoslip,ProbAlign,0.956292346995,0.958795033131,0.957543690063,0.779411764706,0.956292346995,0.985401459854,0.510823974634,0.699115044248,18.0,137.0,135.0,124.0,0.0134832511611,0.111922141119,2.33898305085,1.0,0.956292346995,0.958795033131,0.779411764706,0.985401459854,1.05555555556
rhv,ProbAlign,0.793442313144,0.799790456234,0.796616384689,0.513904338154,0.793442313144,0.989316239316,0.668656174774,0.770226537217,6.0,936.0,926.0,854.0,0.0811862319636,0.165776353276,7.2734375,3.0,0.793442313144,0.799790456234,0.513904338154,0.989316239316,14.9166666667
glnasn,ProbAlign,0.987571206629,0.987571206629,0.987571206629,0.963525835866,0.987571206629,1.0,0.482811077208,0.541538461538,4.0,334.0,334.0,331.0,0.0166058278845,0.0224550898204,1.76470588235,1.0,0.987571206629,0.987571206629,0.963525835866,1.0,0.375
Ald_Xan_dh_2,ProbAlign,0.880350744861,0.876549004882,0.878449874872,0.703125,0.880350744861,1.00451977401,0.681785078547,0.782786885246,6.0,885.0,889.0,804.0,0.0537143829115,0.137288135593,6.02479338843,3.0,0.880350744861,0.876549004882,0.703125,1.00451977401,23.3333333333
CPSase_L_chain,ProbAlign,0.709003215434,0.71359223301,0.711297724222,0.558333333333,0.709003215434,0.986013986014,0.769613204258,0.868686868687,4.0,143.0,141.0,127.0,0.0924171030388,0.190559440559,3.89285714286,3.0,0.709003215434,0.71359223301,0.558333333333,0.986013986014,3.25
Glyco_hydro_18_D2,ProbAlign,0.730964467005,0.738461538462,0.734713002733,0.6,0.730964467005,1.0,0.764631452933,0.826086956522,4.0,91.0,91.0,88.0,0.14980268229,0.192307692308,3.88888888889,2.0,0.730964467005,0.738461538462,0.6,1.0,0.25
EFTU_2,ProbAlign,0.60737527115,0.507246376812,0.557310823981,0.04,0.60737527115,1.256,0.603161530548,0.869565217391,4.0,125.0,157.0,118.0,0.113083202854,0.184,7.07692307692,4.0,0.60737527115,0.507246376812,0.04,1.256,6.625
ABC_tran,ProbAlign,0.645719489982,0.666144691513,0.655932090747,0.295238095238,0.645719489982,1.04519774011,0.752259883792,0.830769230769,6.0,354.0,370.0,294.0,0.0911777784344,0.278248587571,6.87209302326,3.0,0.645719489982,0.666144691513,0.295238095238,1.04519774011,7.91666666667
alpha-amylase,ProbAlign,0.661436248891,0.670477547043,0.665956897967,0.0738060781476,0.661436248891,1.34487179487,0.768433957998,0.888888888889,23.0,780.0,1049.0,505.0,0.108398670375,0.484671125975,10.2535377358,5.0,0.661436248891,0.670477547043,0.0738060781476,1.34487179487,15.0217391304
toxin,ProbAlign,0.91210658083,0.927869747135,0.919988163982,0.545454545455,0.91210658083,1.05128205128,0.569407808577,0.75,20.0,78.0,82.0,74.0,0.0817944685326,0.185897435897,2.58928571429,1.0,0.91210658083,0.927869747135,0.545454545455,1.05128205128,3.325
Peptidase_M24,ProbAlign,0.77581120944,0.779259259259,0.777535234349,0.578947368421,0.77581120944,1.01101928375,0.778699499205,0.857142857143,4.0,363.0,367.0,295.0,0.077342944429,0.263774104683,8.70454545455,3.0,0.77581120944,0.779259259259,0.578947368421,1.01101928375,6.5
LDLa,ProbAlign,0.96943231441,0.973684210526,0.971558262468,0.93023255814,0.96943231441,1.0,0.543583686876,0.615384615385,4.0,48.0,48.0,46.0,0.0890806145093,0.135416666667,2.16666666667,2.0,0.96943231441,0.973684210526,0.93023255814,1.0,1.875
sugbp,ProbAlign,0.857489387508,0.85593220339,0.856710795449,0.714285714286,0.857489387508,1.02127659574,0.762125149573,0.807272727273,4.0,329.0,336.0,309.0,0.0586998358633,0.108662613982,2.97916666667,2.0,0.857489387508,0.85593220339,0.714285714286,1.02127659574,4.625
oat,ProbAlign,0.769978858351,0.762243616576,0.766111237463,0.6,0.769978858351,1.01606425703,0.761455715607,0.798507462687,4.0,498.0,506.0,462.0,0.0552458164422,0.133534136546,4.3606557377,2.0,0.769978858351,0.762243616576,0.6,1.01606425703,6.375
WW,ProbAlign,0.904522613065,0.909090909091,0.906806761078,0.695652173913,0.904522613065,1.01960784314,0.710407900063,0.810810810811,4.0,51.0,52.0,50.0,0.187774490438,0.220588235294,5.0,5.0,0.904522613065,0.909090909091,0.695652173913,1.01960784314,4.25
LuxS,ProbAlign,0.898942420682,0.9,0.899471210341,0.79746835443,0.898942420682,1.0,0.574859638103,0.65306122449,4.0,162.0,162.0,155.0,0.0333890281647,0.0756172839506,1.96,1.0,0.898942420682,0.9,0.79746835443,1.0,0.875
msb,ProbAlign,0.908380237649,0.923982188295,0.916181212972,0.641379310345,0.908380237649,1.0,0.733829693113,0.857142857143,8.0,158.0,158.0,144.0,0.0876615953745,0.20253164557,3.71014492754,2.0,0.908380237649,0.923982188295,0.641379310345,1.0,7.3125
ghf7,ProbAlign,0.946150422786,0.948260481713,0.947205452249,0.85536159601,0.946150422786,1.0,0.526189692191,0.59585492228,4.0,452.0,452.0,433.0,0.0651146899482,0.116703539823,4.48936170213,3.0,0.946150422786,0.948260481713,0.85536159601,1.0,1.5
proteasome,ProbAlign,0.806846780163,0.830609212481,0.818727996322,0.28275862069,0.806846780163,1.18446601942,0.78293039232,0.896551724138,17.0,309.0,366.0,250.0,0.0913473806219,0.277174947649,5.35294117647,2.0,0.806846780163,0.830609212481,0.28275862069,1.18446601942,13.9117647059
plantltp,ProbAlign,0.819691577699,0.831528279182,0.82560992844,0.494505494505,0.819691577699,0.96875,0.511895604396,0.763888888889,5.0,96.0,93.0,93.0,0.0807524091027,0.0833333333333,2.0,1.0,0.819691577699,0.831528279182,0.494505494505,0.96875,1.2
reductases,ProbAlign,0.698319497874,0.710694415825,0.70450695685,0.352941176471,0.698319497874,1.01396648045,0.77855309792,0.848888888889,7.0,358.0,363.0,308.0,0.114793970563,0.254588986433,5.22950819672,3.0,0.698319497874,0.710694415825,0.352941176471,1.01396648045,14.4285714286
mmp,ProbAlign,0.986151909358,0.987810004203,0.986980956781,0.952662721893,0.986151909358,1.0,0.449466071387,0.527950310559,6.0,180.0,180.0,174.0,0.0416093863995,0.0888888888889,3.84,3.0,0.986151909358,0.987810004203,0.952662721893,1.0,2.83333333333
FAD-oxidase_C,ProbAlign,0.298742138365,0.263888888889,0.281315513627,0.0384615384615,0.298742138365,1.10354223433,0.892280673019,0.938775510204,4.0,367.0,405.0,324.0,0.126136531792,0.232288828338,5.68333333333,4.0,0.298742138365,0.263888888889,0.0384615384615,1.10354223433,2.75
squash,ProbAlign,0.805031446541,0.761904761905,0.783468104223,0.51724137931,0.805031446541,1.08333333333,0.522129477589,0.714285714286,4.0,36.0,39.0,36.0,0.135516142997,0.159722222222,1.64285714286,1.0,0.805031446541,0.761904761905,0.51724137931,1.08333333333,1.25
ppase,ProbAlign,0.857421875,0.865024630542,0.861223252771,0.714285714286,0.857421875,0.982638888889,0.610618569508,0.730994152047,4.0,288.0,283.0,282.0,0.313636897005,0.305555555556,9.51351351351,3.0,0.857421875,0.865024630542,0.714285714286,0.982638888889,30.375
biotin_lipoyl,ProbAlign,0.939114391144,0.95258889582,0.945851643482,0.752941176471,0.939114391144,0.973214285714,0.71074070732,0.835443037975,7.0,112.0,109.0,106.0,0.124552771375,0.255102040816,7.14285714286,6.0,0.939114391144,0.95258889582,0.752941176471,0.973214285714,10.3571428571
tgfb,ProbAlign,0.905439330544,0.913080168776,0.90925974966,0.615384615385,0.905439330544,0.991525423729,0.56180829161,0.8,8.0,118.0,117.0,112.0,0.177294756028,0.172669491525,4.40540540541,1.0,0.905439330544,0.913080168776,0.615384615385,0.991525423729,2.625
ghf22,ProbAlign,0.975963884822,0.975844821276,0.975904353049,0.876923076923,0.975963884822,1.00763358779,0.485511040209,0.691056910569,12.0,131.0,132.0,130.0,0.0281447858319,0.0343511450382,1.35,1.0,0.975963884822,0.975844821276,0.876923076923,1.00763358779,0.833333333333
Sulfotransfer,ProbAlign,0.71974522293,0.707724425887,0.713734824409,0.310810810811,0.71974522293,1.02099737533,0.738017462322,0.872340425532,5.0,381.0,389.0,342.0,0.149749773347,0.260367454068,7.1884057971,3.0,0.71974522293,0.707724425887,0.310810810811,1.02099737533,14.3
scorptoxin,ProbAlign,0.945465323059,0.947149643705,0.946307483382,0.835616438356,0.945465323059,1.0,0.536707070444,0.716666666667,8.0,74.0,74.0,67.0,0.0198719362624,0.125,2.24242424242,2.0,0.945465323059,0.947149643705,0.835616438356,1.0,1.25
protg,ProbAlign,0.542772861357,0.536443148688,0.539608005022,0.078125,0.542772861357,1.0,0.507921318448,0.875,4.0,85.0,85.0,78.0,0.167342132591,0.232352941176,6.07692307692,3.0,0.542772861357,0.536443148688,0.078125,1.0,8.25
grs,ProbAlign,0.86310782241,0.867386685552,0.865247253981,0.515503875969,0.86310782241,1.03584229391,0.696780727804,0.828715365239,11.0,558.0,578.0,482.0,0.10198374085,0.189638318671,3.95918367347,2.0,0.86310782241,0.867386685552,0.515503875969,1.03584229391,11.1818181818
ltn,ProbAlign,0.958987547374,0.963028408319,0.961007977846,0.794466403162,0.958987547374,1.00711743772,0.500762969329,0.671361502347,12.0,281.0,283.0,253.0,0.0337175469978,0.165776986951,3.90909090909,3.0,0.958987547374,0.963028408319,0.794466403162,1.00711743772,10.0416666667
cyt3,ProbAlign,0.817711700065,0.830597504924,0.824154602495,0.533898305085,0.817711700065,1.00769230769,0.596915099147,0.747572815534,6.0,130.0,131.0,118.0,0.0395347660636,0.153846153846,3.75,2.0,0.817711700065,0.830597504924,0.533898305085,1.00769230769,0.916666666667
HGTP_anticodon,ProbAlign,0.92275862069,0.923395445135,0.923077032912,0.704347826087,0.92275862069,1.05511811024,0.779268400873,0.864583333333,6.0,127.0,134.0,115.0,0.0811424571319,0.177165354331,4.21875,3.0,0.92275862069,0.923395445135,0.704347826087,1.05511811024,4.08333333333
seatoxin,ProbAlign,0.813636363636,0.828703703704,0.82117003367,0.551020408163,0.813636363636,0.944444444444,0.574178324287,0.783783783784,5.0,54.0,51.0,49.0,0.0531147865999,0.12962962963,1.94444444444,2.0,0.813636363636,0.828703703704,0.551020408163,0.944444444444,0.9
response_reg,ProbAlign,0.882183589857,0.897589004056,0.889886296957,0.514285714286,0.882183589857,1.04487179487,0.746977090813,0.880341880342,13.0,156.0,163.0,142.0,0.0674771058994,0.21449704142,3.56557377049,2.0,0.882183589857,0.897589004056,0.514285714286,1.04487179487,4.88461538462
tim,ProbAlign,0.979414951246,0.98136421205,0.980389581648,0.918918918919,0.979414951246,1.0,0.525398788857,0.612244897959,10.0,260.0,260.0,255.0,0.0127607629715,0.0403846153846,2.05882352941,2.0,0.979414951246,0.98136421205,0.918918918919,1.0,2.75
igV,ProbAlign,0.650269946011,0.633177570093,0.641723758052,0.203007518797,0.650269946011,1.10948905109,0.81766256597,0.936170212766,9.0,137.0,152.0,118.0,0.0733912303977,0.206812652068,2.60204081633,2.0,0.650269946011,0.633177570093,0.203007518797,1.10948905109,1.72222222222
hip,ProbAlign,0.846616541353,0.850453172205,0.848534856779,0.619047619048,0.846616541353,1.01136363636,0.666263277859,0.80701754386,5.0,88.0,89.0,85.0,0.131144837713,0.156818181818,2.76,2.0,0.846616541353,0.850453172205,0.619047619048,1.01136363636,1.5
kinase,ProbAlign,0.790046988466,0.786352040816,0.788199514641,0.30269058296,0.790046988466,1.19057377049,0.740892471712,0.868421052632,15.0,488.0,581.0,353.0,0.086302272116,0.343306010929,7.4349112426,4.0,0.790046988466,0.786352040816,0.30269058296,1.19057377049,24.1
Acetyltransf,ProbAlign,0.683449651047,0.677706376668,0.680578013858,0.201058201058,0.683449651047,1.09170305677,0.758537930133,0.870967741935,6.0,229.0,250.0,181.0,0.0893054316528,0.294759825328,6.98275862069,3.0,0.683449651047,0.677706376668,0.201058201058,1.09170305677,3.5
igvar-h,ProbAlign,0.983271597562,0.989696921103,0.986484259333,0.851851851852,0.983271597562,1.07299270073,0.479247852535,0.616666666667,21.0,137.0,147.0,131.0,0.035533584781,0.100104275287,3.6,3.0,0.983271597562,0.989696921103,0.851851851852,1.07299270073,1.54761904762
CH,ProbAlign,0.814814814815,0.810897435897,0.812856125356,0.620689655172,0.814814814815,1.00699300699,0.774494364128,0.865384615385,4.0,143.0,144.0,131.0,0.0968177222596,0.190559440559,4.54166666667,4.0,0.814814814815,0.810897435897,0.620689655172,1.00699300699,6.75
adk,ProbAlign,0.831079094384,0.888138256088,0.859608675236,0.365853658537,0.831079094384,0.85049833887,0.673693334175,0.837209302326,9.0,301.0,256.0,226.0,0.0686551990698,0.3119232189,8.62244897959,3.0,0.831079094384,0.888138256088,0.365853658537,0.85049833887,6.5
porin,ProbAlign,0.443359375,0.398478642481,0.42091900874,0.123563218391,0.443359375,1.19390581717,0.754471684433,0.867857142857,4.0,361.0,431.0,340.0,0.0759375502422,0.127423822715,3.91489361702,2.0,0.443359375,0.398478642481,0.123563218391,1.19390581717,2.25
OTCace,ProbAlign,0.957475083056,0.957475083056,0.957475083056,0.857566765579,0.957475083056,1.0,0.626996005126,0.759717314488,5.0,350.0,350.0,335.0,0.0592719551104,0.0914285714286,3.80952380952,1.0,0.957475083056,0.957475083056,0.857566765579,1.0,3.4
ghf33,ProbAlign,0.686605316973,0.692625064466,0.68961519072,0.466321243523,0.686605316973,1.00872600349,0.77068656165,0.784126984127,4.0,573.0,578.0,483.0,0.15345165339,0.305846422339,8.5487804878,3.5,0.686605316973,0.692625064466,0.466321243523,1.00872600349,3.0
MoCF_biosynth,ProbAlign,0.76267281106,0.775175644028,0.768924227544,0.488505747126,0.76267281106,0.985221674877,0.71772579895,0.84328358209,4.0,203.0,200.0,183.0,0.0950635271119,0.193349753695,5.23333333333,2.0,0.76267281106,0.775175644028,0.488505747126,0.985221674877,4.375
HTH_AraC,ProbAlign,0.717948717949,0.727272727273,0.722610722611,0.617647058824,0.717948717949,0.985915492958,0.727523894863,0.833333333333,4.0,71.0,70.0,65.0,0.0968949155177,0.172535211268,4.45454545455,2.0,0.717948717949,0.727272727273,0.617647058824,0.985915492958,4.625
gluts,ProbAlign,0.921133474576,0.915315789474,0.918224632025,0.721030042918,0.921133474576,1.02127659574,0.606366499409,0.813397129187,14.0,235.0,240.0,224.0,0.0208928855994,0.0823708206687,3.07954545455,2.0,0.921133474576,0.915315789474,0.721030042918,1.02127659574,3.71428571429
igvar-l,ProbAlign,0.97106762168,0.976575350235,0.973821485957,0.77868852459,0.97106762168,1.0,0.430848179354,0.648148148148,26.0,122.0,122.0,118.0,0.0316681211624,0.077868852459,2.90588235294,2.0,0.97106762168,0.976575350235,0.77868852459,1.0,0.865384615385
sh2,ProbAlign,0.881296296296,0.89337338089,0.887334838593,0.588709677419,0.881296296296,1.0390625,0.649837334514,0.758241758242,11.0,128.0,133.0,112.0,0.0395814006949,0.175426136364,3.57971014493,2.0,0.881296296296,0.89337338089,0.588709677419,1.0390625,5.54545454545
cpa,ProbAlign,0.923710208562,0.931377974543,0.927544091553,0.831715210356,0.923710208562,0.987987987988,0.538145283908,0.692567567568,4.0,333.0,329.0,323.0,0.0261514104755,0.0660660660661,2.93333333333,2.0,0.923710208562,0.931377974543,0.831715210356,0.987987987988,2.875
rrm,ProbAlign,0.847537030658,0.862027888725,0.854782459692,0.279279279279,0.847537030658,1.04458598726,0.770982314492,0.906666666667,20.0,157.0,164.0,110.0,0.0992559158428,0.448089171975,8.27647058824,4.0,0.847537030658,0.862027888725,0.279279279279,1.04458598726,17.175
ghf10,ProbAlign,0.923489932886,0.927536231884,0.925513082385,0.792569659443,0.923489932886,1.0,0.566509168581,0.657980456026,5.0,364.0,364.0,345.0,0.0576477748353,0.131868131868,3.33333333333,1.5,0.923489932886,0.927536231884,0.792569659443,1.0,1.1
MM_CoA_mutase,ProbAlign,0.778200253485,0.773299748111,0.775750000798,0.608391608392,0.778200253485,1.01554404145,0.675947544238,0.827067669173,4.0,193.0,196.0,168.0,0.104044262709,0.225388601036,12.4285714286,3.0,0.778200253485,0.773299748111,0.608391608392,1.01554404145,20.125
pec_lyase,ProbAlign,0.675560298826,0.679184549356,0.677372424091,0.386533665835,0.675560298826,1.02978723404,0.704938332975,0.807692307692,4.0,470.0,484.0,399.0,0.0596722572811,0.218617021277,6.04411764706,4.0,0.675560298826,0.679184549356,0.386533665835,1.02978723404,5.0
fn3,ProbAlign,0.583458646617,0.550709677419,0.567084162018,0.0526315789474,0.583458646617,1.42281879195,0.840664276704,0.936708860759,14.0,149.0,212.0,109.0,0.0709463567628,0.340364333653,3.9226519337,2.0,0.583458646617,0.550709677419,0.0526315789474,1.42281879195,3.71428571429
ghf11,ProbAlign,0.94298490777,0.945627802691,0.94430635523,0.848958333333,0.94298490777,0.99504950495,0.504595988489,0.570621468927,5.0,202.0,201.0,193.0,0.0316574064094,0.0821782178218,1.88636363636,1.0,0.94298490777,0.945627802691,0.848958333333,0.99504950495,3.5
